event_id,sport_key,sport_title,commence_time,home_team,away_team,completed,game_date
04b02189cab101138e3837e627122548,basketball_nba,NBA,2023-11-17 23:00:00+00:00,Washington Wizards,New York Knicks,False,2023-11-17
edd98b99435fb30c8272e61f4102c626,basketball_nba,NBA,2023-11-17 23:30:00+00:00,Atlanta Hawks,Philadelphia 76ers,False,2023-11-17
f28aa0ba6b6893e15128d35bd7b373e8,basketball_nba,NBA,2023-11-17 23:30:00+00:00,Cleveland Cavaliers,Detroit Pistons,False,2023-11-17
24f9823afef157cda405bc02358de0b4,basketball_nba,NBA,2023-11-17 23:30:00+00:00,San Antonio Spurs,Sacramento Kings,False,2023-11-17
cf5aca8a535b624088ac17088c3f3a8b,basketball_nba,NBA,2023-11-18 00:00:00+00:00,Chicago Bulls,Orlando Magic,False,2023-11-18
82eeadc0d9757807e99f9eb76336fdc2,basketball_nba,NBA,2023-11-18 00:00:00+00:00,New Orleans Pelicans,Denver Nuggets,False,2023-11-18
7e90b3b3dfade3c239b728945b2ff6c7,basketball_nba,NBA,2023-11-18 00:10:00+00:00,Charlotte Hornets,Milwaukee Bucks,False,2023-11-18
086ad3c8c51d6e2964a45e747b63e2da,basketball_nba,NBA,2023-11-18 00:10:00+00:00,Washington Wizards,New York Knicks,False,2023-11-18
112569945a3920aaaa0595d7703716cd,basketball_nba,NBA,2023-11-18 00:40:00+00:00,Toronto Raptors,Boston Celtics,False,2023-11-18
0561fd0eef55929fc2be795326a0503f,basketball_nba,NBA,2023-11-18 00:40:00+00:00,San Antonio Spurs,Sacramento Kings,False,2023-11-18
a98debaabaae45bd5b11196c5d3ddfb4,basketball_nba,NBA,2023-11-18 00:40:00+00:00,Cleveland Cavaliers,Detroit Pistons,False,2023-11-18
3919335895087432112cf20bb333b0c8,basketball_nba,NBA,2023-11-18 00:40:00+00:00,Atlanta Hawks,Philadelphia 76ers,False,2023-11-18
a508c329c98a328dc3ce56383b059b34,basketball_nba,NBA,2023-11-18 01:10:00+00:00,New Orleans Pelicans,Denver Nuggets,False,2023-11-18
c46391869a5d61b4fd775bab4c77c961,basketball_nba,NBA,2023-11-18 01:10:00+00:00,Chicago Bulls,Orlando Magic,False,2023-11-18
5bf437af5a28dfaa24b95f45f58d00b4,basketball_nba,NBA,2023-11-18 03:10:00+00:00,Utah Jazz,Phoenix Suns,False,2023-11-18
8af751e32140d650b6583797b5f260aa,basketball_nba,NBA,2023-11-18 03:10:00+00:00,Portland Trail Blazers,Los Angeles Lakers,False,2023-11-18
dc1ed1c7b833d984c0ccd0349da27aff,basketball_nba,NBA,2023-11-18 03:40:00+00:00,Los Angeles Clippers,Houston Rockets,False,2023-11-18
f13c931cb310e1e5823cc23e2b7aeb7a,basketball_nba,NBA,2023-11-18 23:10:00+00:00,Charlotte Hornets,New York Knicks,False,2023-11-18
7dd9e45f3ef32de8b1c342a29790e2da,basketball_nba,NBA,2023-11-19 00:10:00+00:00,New Orleans Pelicans,Minnesota Timberwolves,False,2023-11-19
2582e0c78e754f47a7108a522e0790e0,basketball_nba,NBA,2023-11-19 01:10:00+00:00,San Antonio Spurs,Memphis Grizzlies,False,2023-11-19
9bd64f881216b9dc75d407113c84bcae,basketball_nba,NBA,2023-11-19 01:10:00+00:00,Milwaukee Bucks,Dallas Mavericks,False,2023-11-19
ade6f04fd6b49763bd30d7229ba890d7,basketball_nba,NBA,2023-11-19 01:10:00+00:00,Chicago Bulls,Miami Heat,False,2023-11-19
d04f18d223f6eaca5578cfadd4d90ae1,basketball_nba,NBA,2023-11-19 01:30:00+00:00,Golden State Warriors,Oklahoma City Thunder,False,2023-11-19
65fceb1ad9c518010e8cbca313bef206,basketball_nba,NBA,2023-11-19 20:10:00+00:00,Brooklyn Nets,Philadelphia 76ers,False,2023-11-19
0466ba3c47cc813a8bbbedf2639b504c,basketball_nba,NBA,2023-11-19 21:10:00+00:00,Toronto Raptors,Detroit Pistons,False,2023-11-19
882a25b10e94fb317065092f0cad6b7a,basketball_nba,NBA,2023-11-19 22:10:00+00:00,Indiana Pacers,Orlando Magic,False,2023-11-19
ea27279664ed64254974217f4970adcf,basketball_nba,NBA,2023-11-19 23:10:00+00:00,Cleveland Cavaliers,Denver Nuggets,False,2023-11-19
38612ad624eb27869314fa40afc74d7f,basketball_nba,NBA,2023-11-20 00:40:00+00:00,Dallas Mavericks,Sacramento Kings,False,2023-11-20
0ceed0be05320138715152900f91cf3d,basketball_nba,NBA,2023-11-20 01:00:00+00:00,Memphis Grizzlies,Boston Celtics,False,2023-11-20
59a9b0410cc74f4c5eca47b8ab63eee7,basketball_nba,NBA,2023-11-20 01:10:00+00:00,Utah Jazz,Phoenix Suns,False,2023-11-20
d1caff64aff6bdee6cad46fbb6c4e90e,basketball_nba,NBA,2023-11-20 02:10:00+00:00,Portland Trail Blazers,Oklahoma City Thunder,False,2023-11-20
511dc7424e5f2b1f1cad417cbea32a68,basketball_nba,NBA,2023-11-20 02:40:00+00:00,Los Angeles Lakers,Houston Rockets,False,2023-11-20
7c3f8127b4f3390a223539126f6b2b6b,basketball_nba,NBA,2023-11-21 00:10:00+00:00,Charlotte Hornets,Boston Celtics,False,2023-11-21
9073b011415692ae18e6dfd469aa0024,basketball_nba,NBA,2023-11-21 00:10:00+00:00,Detroit Pistons,Denver Nuggets,False,2023-11-21
45e332e35d47ed882b39a53fc3b57a03,basketball_nba,NBA,2023-11-21 00:10:00+00:00,Washington Wizards,Milwaukee Bucks,False,2023-11-21
6d486325d6b8adf2595243138b90e079,basketball_nba,NBA,2023-11-21 01:10:00+00:00,New Orleans Pelicans,Sacramento Kings,False,2023-11-21
0994fa5af8592372abf8c6390fc40083,basketball_nba,NBA,2023-11-21 01:10:00+00:00,Minnesota Timberwolves,New York Knicks,False,2023-11-21
4c42d95aa35981aa0245b79b0723ef65,basketball_nba,NBA,2023-11-21 01:10:00+00:00,San Antonio Spurs,Los Angeles Clippers,False,2023-11-21
0e773bf8f65adbf7472a362d9b2220d3,basketball_nba,NBA,2023-11-21 01:10:00+00:00,Chicago Bulls,Miami Heat,False,2023-11-21
678062b5708cc238ac9e92108b152d98,basketball_nba,NBA,2023-11-21 03:10:00+00:00,Golden State Warriors,Houston Rockets,False,2023-11-21
4cbe1751fe901456fd9712b5b1010a4d,basketball_nba,NBA,2023-11-21 23:00:00+00:00,Orlando Magic,Toronto Raptors,False,2023-11-21
843348f7836823abab045fe550f19bc8,basketball_nba,NBA,2023-11-21 23:30:00+00:00,Philadelphia 76ers,Cleveland Cavaliers,False,2023-11-21
dbd230421d2da6d16a0035bd2dedb489,basketball_nba,NBA,2023-11-21 23:30:00+00:00,Atlanta Hawks,Indiana Pacers,False,2023-11-21
634a28f3c200561daae423c938137daf,basketball_nba,NBA,2023-11-22 00:10:00+00:00,Orlando Magic,Toronto Raptors,False,2023-11-22
6c7854abb76f977ea6bc196268a759be,basketball_nba,NBA,2023-11-22 00:30:00+00:00,Philadelphia 76ers,Cleveland Cavaliers,False,2023-11-22
1719e1f7dfbcebf7b17a5bc0c5769cdd,basketball_nba,NBA,2023-11-22 00:40:00+00:00,Atlanta Hawks,Indiana Pacers,False,2023-11-22
043c76bf4e9e3207c5b2fb62df0bb502,basketball_nba,NBA,2023-11-22 02:00:00+00:00,Los Angeles Lakers,Utah Jazz,False,2023-11-22
7916f398a4d7285bf9cfda5deb5da2b0,basketball_nba,NBA,2023-11-22 02:10:00+00:00,Phoenix Suns,Portland Trail Blazers,False,2023-11-22
f41cbbe03bd39ca188260f48e2d180e8,basketball_nba,NBA,2023-11-22 03:00:00+00:00,Los Angeles Lakers,Utah Jazz,False,2023-11-22
6f9da23e8be595a7733a18f4064e4374,basketball_nba,NBA,2023-11-23 00:10:00+00:00,Orlando Magic,Denver Nuggets,False,2023-11-23
4f35280ef4fe78eab1c15bbf784c5be7,basketball_nba,NBA,2023-11-23 00:10:00+00:00,Charlotte Hornets,Washington Wizards,False,2023-11-23
50624b65b4155bcb9408516eee59a291,basketball_nba,NBA,2023-11-23 00:30:00+00:00,Cleveland Cavaliers,Miami Heat,False,2023-11-23
2f493fc02b86466555b70f918d46e5d9,basketball_nba,NBA,2023-11-23 00:40:00+00:00,Indiana Pacers,Toronto Raptors,False,2023-11-23
5171ff481b6dc8ffcfaba666b82a0a23,basketball_nba,NBA,2023-11-23 00:40:00+00:00,Boston Celtics,Milwaukee Bucks,False,2023-11-23
4fd7aa2a7c7a872d1a1f149f55c87d92,basketball_nba,NBA,2023-11-23 00:40:00+00:00,Atlanta Hawks,Brooklyn Nets,False,2023-11-23
06ec5b46d46d3f1f9f95af22367ad0d7,basketball_nba,NBA,2023-11-23 01:10:00+00:00,New Orleans Pelicans,Sacramento Kings,False,2023-11-23
03532f67f2a152d8a82bde9222ab1a4c,basketball_nba,NBA,2023-11-23 01:10:00+00:00,Minnesota Timberwolves,Philadelphia 76ers,False,2023-11-23
e9a8830669216ab9760870f334066514,basketball_nba,NBA,2023-11-23 01:10:00+00:00,San Antonio Spurs,Los Angeles Clippers,False,2023-11-23
39e4611cf7575a89b3814e22dca3d1b7,basketball_nba,NBA,2023-11-23 01:10:00+00:00,Houston Rockets,Memphis Grizzlies,False,2023-11-23
d7c5f77bdb6b637cb9471cb0c1cf8941,basketball_nba,NBA,2023-11-23 01:10:00+00:00,Oklahoma City Thunder,Chicago Bulls,False,2023-11-23
9afd033694d513c85de0a9958eff1a40,basketball_nba,NBA,2023-11-23 03:10:00+00:00,Portland Trail Blazers,Utah Jazz,False,2023-11-23
6a38113d67fc412dfe0c068080117119,basketball_nba,NBA,2023-11-23 03:10:00+00:00,Phoenix Suns,Golden State Warriors,False,2023-11-23
8f5e83db81059bb5ec68f5332e7c7663,basketball_nba,NBA,2023-11-23 03:40:00+00:00,Los Angeles Lakers,Dallas Mavericks,False,2023-11-23
50d46d41115e6a943a2a59874f7bfeed,basketball_nba,NBA,2023-11-24 19:30:00+00:00,Orlando Magic,Boston Celtics,False,2023-11-24
cd1137743b3c72aa42917bd438d06f5c,basketball_nba,NBA,2023-11-24 21:00:00+00:00,Memphis Grizzlies,Phoenix Suns,False,2023-11-24
5b92c6d2f3bf39052bcf24c191f8622d,basketball_nba,NBA,2023-11-24 22:00:00+00:00,Memphis Grizzlies,Phoenix Suns,False,2023-11-24
0c09a86abb34d5b35d58f94bd545e949,basketball_nba,NBA,2023-11-24 23:30:00+00:00,New York Knicks,Miami Heat,False,2023-11-24
20ee85a523d1f0e960f6d71e9ccaf728,basketball_nba,NBA,2023-11-25 00:00:00+00:00,Minnesota Timberwolves,Sacramento Kings,False,2023-11-25
56994bb6178d1f951e6d4c686f770c25,basketball_nba,NBA,2023-11-25 00:00:00+00:00,Indiana Pacers,Detroit Pistons,False,2023-11-25
e25e1a25385cbd7c281afb2f5ada39e8,basketball_nba,NBA,2023-11-25 00:00:00+00:00,Houston Rockets,Denver Nuggets,False,2023-11-25
205b7eceda32b8bc769a5961f4f63852,basketball_nba,NBA,2023-11-25 00:30:00+00:00,New York Knicks,Miami Heat,False,2023-11-25
103fb410a6f5848d51fa66e7d367906f,basketball_nba,NBA,2023-11-25 00:30:00+00:00,Toronto Raptors,Chicago Bulls,False,2023-11-25
70f912b79fb177c1263d842795ee6cd5,basketball_nba,NBA,2023-11-25 01:00:00+00:00,Minnesota Timberwolves,Sacramento Kings,False,2023-11-25
e77bccf311b1b7318bfb7a0572ce094f,basketball_nba,NBA,2023-11-25 01:00:00+00:00,Indiana Pacers,Detroit Pistons,False,2023-11-25
321fc6c9a170054dfabf8dd2d4dd2b59,basketball_nba,NBA,2023-11-25 01:00:00+00:00,Houston Rockets,Denver Nuggets,False,2023-11-25
a6d90d41d2e7e5908453d1d12afafd65,basketball_nba,NBA,2023-11-25 01:00:00+00:00,Milwaukee Bucks,Washington Wizards,False,2023-11-25
be87185d1c2f5d4f38449551ddedac22,basketball_nba,NBA,2023-11-25 02:00:00+00:00,Golden State Warriors,San Antonio Spurs,False,2023-11-25
2478910a081df00a2c55acfc56aa2b65,basketball_nba,NBA,2023-11-25 02:30:00+00:00,Los Angeles Clippers,New Orleans Pelicans,False,2023-11-25
93b7182c5fc70d6fb268907751824407,basketball_nba,NBA,2023-11-25 03:00:00+00:00,Golden State Warriors,San Antonio Spurs,False,2023-11-25
3aaae8f9a9956777d663081d8106d11b,basketball_nba,NBA,2023-11-25 03:30:00+00:00,Los Angeles Clippers,New Orleans Pelicans,False,2023-11-25
d0a2b4824b7304c73eb658170e6b0d37,basketball_nba,NBA,2023-11-25 22:10:00+00:00,Oklahoma City Thunder,Philadelphia 76ers,False,2023-11-25
835cccd8b9787a9444df9f4890ba59cf,basketball_nba,NBA,2023-11-25 23:00:00+00:00,Brooklyn Nets,Miami Heat,False,2023-11-25
06728e1e5678fb6a4f904c800cd3f464,basketball_nba,NBA,2023-11-26 00:10:00+00:00,Washington Wizards,Atlanta Hawks,False,2023-11-26
f13187a42416d032e79aca2df00af30d,basketball_nba,NBA,2023-11-26 00:30:00+00:00,Cleveland Cavaliers,Los Angeles Lakers,False,2023-11-26
ea87ecd6a223e31fa02265b8fe5faf0e,basketball_nba,NBA,2023-11-26 02:30:00+00:00,Utah Jazz,New Orleans Pelicans,False,2023-11-26
4a481f6659b1297ea3e621a84806dec0,basketball_nba,NBA,2023-11-26 03:40:00+00:00,Los Angeles Clippers,Dallas Mavericks,False,2023-11-26
f7d1dd19a6969abbafb573c5c06a6c7c,basketball_nba,NBA,2023-11-26 20:40:00+00:00,Milwaukee Bucks,Portland Trail Blazers,False,2023-11-26
3a7425b0f8487a723856a7c913c9f421,basketball_nba,NBA,2023-11-26 23:10:00+00:00,Boston Celtics,Atlanta Hawks,False,2023-11-26
99f1891388a534a6413432949ca524a4,basketball_nba,NBA,2023-11-26 23:10:00+00:00,Orlando Magic,Charlotte Hornets,False,2023-11-26
550fd7764bd7eefdb4c0469586d55597,basketball_nba,NBA,2023-11-26 23:10:00+00:00,Memphis Grizzlies,Minnesota Timberwolves,False,2023-11-26
a9ae5c8afd31ab4b4b6572df2643c11c,basketball_nba,NBA,2023-11-26 23:10:00+00:00,New York Knicks,Phoenix Suns,False,2023-11-26
de2b98284401822a174b61abb551cf9a,basketball_nba,NBA,2023-11-27 00:10:00+00:00,Brooklyn Nets,Chicago Bulls,False,2023-11-27
71ceb5f4bbea89e08a03778261af4d60,basketball_nba,NBA,2023-11-27 00:40:00+00:00,Cleveland Cavaliers,Toronto Raptors,False,2023-11-27
0c0efe94b3f5002d1a461c59f7169c3b,basketball_nba,NBA,2023-11-27 01:10:00+00:00,Denver Nuggets,San Antonio Spurs,False,2023-11-27
6b7639a8b3a1f305d65824cbc347e867,basketball_nba,NBA,2023-11-28 00:10:00+00:00,Philadelphia 76ers,Los Angeles Lakers,False,2023-11-28
9ea3f8d44c3ee1cfe36771954b94dde2,basketball_nba,NBA,2023-11-28 00:10:00+00:00,Indiana Pacers,Portland Trail Blazers,False,2023-11-28
e8e333d395fd2a7236d04eb94b251138,basketball_nba,NBA,2023-11-28 00:10:00+00:00,Detroit Pistons,Washington Wizards,False,2023-11-28
f4d06e5401884544d96b187f5dba7a68,basketball_nba,NBA,2023-11-28 02:10:00+00:00,Utah Jazz,New Orleans Pelicans,False,2023-11-28
b02941250d262e5be0eedb11db6a7113,basketball_nba,NBA,2023-11-28 03:40:00+00:00,Los Angeles Clippers,Denver Nuggets,False,2023-11-28
ff0ea2839822f14b97ebbba59fd0a986,basketball_nba,NBA,2023-11-28 23:30:00+00:00,New York Knicks,Charlotte Hornets,False,2023-11-28
e09e346947227692f5df8e6a16afab52,basketball_nba,NBA,2023-11-28 23:30:00+00:00,Cleveland Cavaliers,Atlanta Hawks,False,2023-11-28
bbce3db5b892ad6859d15ace99c0010f,basketball_nba,NBA,2023-11-29 00:00:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,False,2023-11-29
9775829c11d30d986a7a6b0dbbcfdaf8,basketball_nba,NBA,2023-11-29 00:30:00+00:00,Miami Heat,Milwaukee Bucks,False,2023-11-29
dcae5bdf1fa25e97d77ca6a459733c90,basketball_nba,NBA,2023-11-29 00:30:00+00:00,Dallas Mavericks,Houston Rockets,False,2023-11-29
1b58f3d0ab131d0f38fc4621391ac5c7,basketball_nba,NBA,2023-11-29 00:40:00+00:00,Cleveland Cavaliers,Atlanta Hawks,False,2023-11-29
2c16d0e46875e73d598d5b6a61f51182,basketball_nba,NBA,2023-11-29 00:40:00+00:00,Boston Celtics,Chicago Bulls,False,2023-11-29
e13d008147495accb152be60001f7be5,basketball_nba,NBA,2023-11-29 00:40:00+00:00,Brooklyn Nets,Toronto Raptors,False,2023-11-29
bba4c8948bcea8449488aa2ede6f0974,basketball_nba,NBA,2023-11-29 00:40:00+00:00,New York Knicks,Charlotte Hornets,False,2023-11-29
7ece9f386503920cc48c8bb3e70f941e,basketball_nba,NBA,2023-11-29 01:10:00+00:00,Minnesota Timberwolves,Oklahoma City Thunder,False,2023-11-29
a56048c7b35931ab5e6ea3b1287f81b2,basketball_nba,NBA,2023-11-29 01:40:00+00:00,Dallas Mavericks,Houston Rockets,False,2023-11-29
5b001ff7d79744539a4ab6e68de88417,basketball_nba,NBA,2023-11-29 02:00:00+00:00,Sacramento Kings,Golden State Warriors,False,2023-11-29
50bc1a2a62efb4ed1327f7a0a9e822ee,basketball_nba,NBA,2023-11-29 03:00:00+00:00,Sacramento Kings,Golden State Warriors,False,2023-11-29
da359da99aa27e97d38f2df709343998,basketball_nba,NBA,2023-11-30 00:10:00+00:00,Detroit Pistons,Los Angeles Lakers,False,2023-11-30
0a502b246aa29f8ac2edb7a3ddf71ae9,basketball_nba,NBA,2023-11-30 00:10:00+00:00,Orlando Magic,Washington Wizards,False,2023-11-30
2667f897a67e6cdad61bd26a3b941d83,basketball_nba,NBA,2023-11-30 00:40:00+00:00,Toronto Raptors,Phoenix Suns,False,2023-11-30
7149f35b7118c49f8dbdb72d9e35c1e2,basketball_nba,NBA,2023-11-30 01:10:00+00:00,Memphis Grizzlies,Utah Jazz,False,2023-11-30
f77515821e02328a6e0a2f850b6e5c08,basketball_nba,NBA,2023-11-30 01:10:00+00:00,New Orleans Pelicans,Philadelphia 76ers,False,2023-11-30
7fdd11caadf931e3443fa12532d723a3,basketball_nba,NBA,2023-11-30 02:10:00+00:00,Denver Nuggets,Houston Rockets,False,2023-11-30
31fcd6f4035039847d263d5cb7b0e056,basketball_nba,NBA,2023-11-30 03:10:00+00:00,Sacramento Kings,Los Angeles Clippers,False,2023-11-30
e4258466e51cc5370cfae6a31648dde4,basketball_nba,NBA,2023-12-01 00:10:00+00:00,Cleveland Cavaliers,Portland Trail Blazers,False,2023-12-01
77ac6998a2067818b44b1ecc634c8fe4,basketball_nba,NBA,2023-12-01 00:40:00+00:00,Brooklyn Nets,Charlotte Hornets,False,2023-12-01
1cee3f4592eaf62234fd1951befbea46,basketball_nba,NBA,2023-12-01 00:40:00+00:00,New York Knicks,Detroit Pistons,False,2023-12-01
609b5ffb58297bad9c013edb71dc46c6,basketball_nba,NBA,2023-12-01 00:40:00+00:00,Miami Heat,Indiana Pacers,False,2023-12-01
17f8e0a55b1887cec5315d260a283478,basketball_nba,NBA,2023-12-01 01:10:00+00:00,San Antonio Spurs,Atlanta Hawks,False,2023-12-01
406c3d8f150b9fa25dea3aa878181ac1,basketball_nba,NBA,2023-12-01 01:10:00+00:00,Chicago Bulls,Milwaukee Bucks,False,2023-12-01
de7d917b9d999a8d573c8ac652dffb12,basketball_nba,NBA,2023-12-01 01:10:00+00:00,Oklahoma City Thunder,Los Angeles Lakers,False,2023-12-01
8a626ab40f62f3ea6fa90ca2cc250e23,basketball_nba,NBA,2023-12-01 01:10:00+00:00,Minnesota Timberwolves,Utah Jazz,False,2023-12-01
9e0bbfbe89531d05205dd8b4dcaa8ce8,basketball_nba,NBA,2023-12-01 03:10:00+00:00,Golden State Warriors,Los Angeles Clippers,False,2023-12-01
728e70970079a8b6d6c78ad4c023a8e9,basketball_nba,NBA,2023-12-02 00:00:00+00:00,Orlando Magic,Washington Wizards,False,2023-12-02
399a3c1f45c5f65be82fe6832d3ce73f,basketball_nba,NBA,2023-12-02 00:30:00+00:00,Boston Celtics,Philadelphia 76ers,False,2023-12-02
01c4e091e120235e35446fa2879cc8de,basketball_nba,NBA,2023-12-02 00:30:00+00:00,Dallas Mavericks,Memphis Grizzlies,False,2023-12-02
b9d61a322682b6728d0cd4f68146e1ee,basketball_nba,NBA,2023-12-02 00:30:00+00:00,Toronto Raptors,New York Knicks,False,2023-12-02
61bd8ec9b76403fcef40236847c6c9ce,basketball_nba,NBA,2023-12-02 01:00:00+00:00,New Orleans Pelicans,San Antonio Spurs,False,2023-12-02
d97150f15bf9d6cd414269c0457bd6ad,basketball_nba,NBA,2023-12-02 03:00:00+00:00,Phoenix Suns,Denver Nuggets,False,2023-12-02
4da21f7ca5a39d289b4c37bc816e8dd6,basketball_nba,NBA,2023-12-02 21:10:00+00:00,Los Angeles Clippers,Golden State Warriors,False,2023-12-02
6688d5f254cbf4b07a735b975477b699,basketball_nba,NBA,2023-12-02 22:10:00+00:00,Charlotte Hornets,Minnesota Timberwolves,False,2023-12-02
1dc9f1fc0ddd17f90265ace33e4ab39c,basketball_nba,NBA,2023-12-03 00:10:00+00:00,Brooklyn Nets,Orlando Magic,False,2023-12-03
b328cbd8540ad153864049b5f0006dd1,basketball_nba,NBA,2023-12-03 00:10:00+00:00,Detroit Pistons,Cleveland Cavaliers,False,2023-12-03
8a862df79575ec8ca6cb9c6f71c56af4,basketball_nba,NBA,2023-12-03 01:00:00+00:00,Miami Heat,Indiana Pacers,False,2023-12-03
e9339a49fe88b1245b585ac0db2875fb,basketball_nba,NBA,2023-12-03 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,False,2023-12-03
13a8de51d52aaeea1999c5e8ca5ca782,basketball_nba,NBA,2023-12-03 01:10:00+00:00,Chicago Bulls,New Orleans Pelicans,False,2023-12-03
f5abaaaa0722dfbee1e2586c9849db21,basketball_nba,NBA,2023-12-03 02:00:00+00:00,Dallas Mavericks,Oklahoma City Thunder,False,2023-12-03
1a897f4c221aec37878085db7da91dde,basketball_nba,NBA,2023-12-03 02:00:00+00:00,Phoenix Suns,Memphis Grizzlies,False,2023-12-03
55cef49479f2640a682cb6f3b5d14927,basketball_nba,NBA,2023-12-03 02:30:00+00:00,Utah Jazz,Portland Trail Blazers,False,2023-12-03
8041c154530b720bbe5300ae311ec4ca,basketball_nba,NBA,2023-12-03 03:00:00+00:00,Sacramento Kings,Denver Nuggets,False,2023-12-03
905a6cb00e6dad89b6b4dbdec3ea5efc,basketball_nba,NBA,2023-12-03 03:40:00+00:00,Los Angeles Lakers,Houston Rockets,False,2023-12-03
4e1c59771863d6ae1a2904c76576cb14,basketball_nba,NBA,2023-12-05 00:30:00+00:00,Indiana Pacers,Boston Celtics,False,2023-12-05
9f8d190cf4e30de3a216f87d71298fa1,basketball_nba,NBA,2023-12-05 03:00:00+00:00,Sacramento Kings,New Orleans Pelicans,False,2023-12-05
ec282e0c8b645a366ef55cf3d58b3dff,basketball_nba,NBA,2023-12-06 00:30:00+00:00,Milwaukee Bucks,New York Knicks,False,2023-12-06
db8f2e10cb78a4981e53fb37d333ec4c,basketball_nba,NBA,2023-12-06 03:00:00+00:00,Los Angeles Lakers,Phoenix Suns,False,2023-12-06
f8d325ce29435e932b72dc3da33599c6,basketball_nba,NBA,2023-12-07 00:10:00+00:00,Cleveland Cavaliers,Orlando Magic,False,2023-12-07
caac7b8cf4ad7971a4f3ceee924b14a0,basketball_nba,NBA,2023-12-07 00:10:00+00:00,Detroit Pistons,Memphis Grizzlies,False,2023-12-07
68e1aaa9722906ce16e08503aad01079,basketball_nba,NBA,2023-12-07 00:10:00+00:00,Washington Wizards,Philadelphia 76ers,False,2023-12-07
acdcf71288167a94bd9fc0e276afa660,basketball_nba,NBA,2023-12-07 00:40:00+00:00,Atlanta Hawks,Brooklyn Nets,False,2023-12-07
c801e81db4b443782140d8209ebe844e,basketball_nba,NBA,2023-12-07 00:40:00+00:00,Toronto Raptors,Miami Heat,False,2023-12-07
259279974b230a16c69cf120c3c3fb77,basketball_nba,NBA,2023-12-07 00:40:00+00:00,Minnesota Timberwolves,San Antonio Spurs,False,2023-12-07
311ca6b63cc3ec7096e849399760385c,basketball_nba,NBA,2023-12-07 01:10:00+00:00,Chicago Bulls,Charlotte Hornets,False,2023-12-07
0b44b56b2f2c6ee1ae00d0d6ebbae7e3,basketball_nba,NBA,2023-12-07 01:10:00+00:00,Houston Rockets,Oklahoma City Thunder,False,2023-12-07
35c37916db17c6c157c68438af539a17,basketball_nba,NBA,2023-12-07 01:40:00+00:00,Dallas Mavericks,Utah Jazz,False,2023-12-07
3011c2459ef9077673eed4a4d671af16,basketball_nba,NBA,2023-12-07 03:10:00+00:00,Los Angeles Clippers,Denver Nuggets,False,2023-12-07
653cd25d5087cdc0c122c2bcc5b294c1,basketball_nba,NBA,2023-12-07 03:10:00+00:00,Golden State Warriors,Portland Trail Blazers,False,2023-12-07
c575b3cbf176f4900e9d2162c005e98f,basketball_nba,NBA,2023-12-07 22:05:00+00:00,Milwaukee Bucks,Indiana Pacers,False,2023-12-07
7393699dcda6a6461f097a1cb75acb13,basketball_nba,NBA,2023-12-08 02:05:00+00:00,Los Angeles Lakers,New Orleans Pelicans,False,2023-12-08
cf259fa60951b10b982e0be05fdf229d,basketball_nba,NBA,2023-12-09 00:00:00+00:00,Philadelphia 76ers,Atlanta Hawks,False,2023-12-09
62b20fbacd5d021ec51146938bd17bec,basketball_nba,NBA,2023-12-09 00:00:00+00:00,Charlotte Hornets,Toronto Raptors,False,2023-12-09
394e6b40edf9d48ddb159853a4f40c7e,basketball_nba,NBA,2023-12-09 00:10:00+00:00,Orlando Magic,Detroit Pistons,False,2023-12-09
6071740ba5ff2126064c1be11296a03b,basketball_nba,NBA,2023-12-09 00:40:00+00:00,Boston Celtics,New York Knicks,False,2023-12-09
cd398a61291324c877b17b7b589a092e,basketball_nba,NBA,2023-12-09 00:40:00+00:00,Brooklyn Nets,Washington Wizards,False,2023-12-09
74fa4118a3ab8622b7ea7b64b95a0a0f,basketball_nba,NBA,2023-12-09 01:00:00+00:00,Miami Heat,Cleveland Cavaliers,False,2023-12-09
10fb6156dcb3a0b05c2065cd134b2675,basketball_nba,NBA,2023-12-09 01:10:00+00:00,Oklahoma City Thunder,Golden State Warriors,False,2023-12-09
8cc3d7822bea80298e1ade5d5b5487e1,basketball_nba,NBA,2023-12-09 01:10:00+00:00,Memphis Grizzlies,Minnesota Timberwolves,False,2023-12-09
eeb167c0f43b7a7b0277546dd1ca9789,basketball_nba,NBA,2023-12-09 01:40:00+00:00,San Antonio Spurs,Chicago Bulls,False,2023-12-09
23f682bdd3bd8f3d6d389df71a2f3c3a,basketball_nba,NBA,2023-12-09 02:00:00+00:00,Phoenix Suns,Sacramento Kings,False,2023-12-09
9abf7d0c5286e57c97060841d6f53e03,basketball_nba,NBA,2023-12-09 02:10:00+00:00,Denver Nuggets,Houston Rockets,False,2023-12-09
bd8d3c74fcb94da369b807b305d19d86,basketball_nba,NBA,2023-12-09 03:00:00+00:00,Portland Trail Blazers,Dallas Mavericks,False,2023-12-09
264e9e75b14e79dd75066cd1eeb0f8aa,basketball_nba,NBA,2023-12-09 03:00:00+00:00,Utah Jazz,Los Angeles Clippers,False,2023-12-09
a3ac2a1d3b5d4713016b8cfeb089d557,basketball_nba,NBA,2023-12-10 01:30:00+00:00,Los Angeles Lakers,Indiana Pacers,False,2023-12-10
837bd47f179cf27d9fceb17c23a32580,basketball_nba,NBA,2023-12-12 00:10:00+00:00,Charlotte Hornets,Miami Heat,False,2023-12-12
